index,dataset,model1,model2,compare
1,steam,GPT3.5,GPT4,2
2,steam,GPT3.5,GPT4,2
3,steam,GPT3.5,GPT4,2
4,steam,GPT3.5,GPT4,2
5,steam,GPT3.5,GPT4,2
6,steam,GPT3.5,GPT4,2
7,steam,GPT3.5,GPT4,2
8,steam,GPT3.5,GPT4,2
9,steam,GPT3.5,GPT4,2
10,steam,GPT3.5,GPT4,2
11,steam,GPT3.5,GPT4,2
12,steam,GPT3.5,GPT4,2
13,steam,GPT3.5,GPT4,2
14,steam,GPT3.5,GPT4,2
15,steam,GPT3.5,GPT4,2
16,steam,GPT3.5,GPT4,2
17,steam,GPT3.5,GPT4,2
18,steam,GPT3.5,GPT4,2
19,steam,GPT3.5,GPT4,2
20,steam,GPT3.5,GPT4,2
21,steam,GPT3.5,GPT4,2
22,steam,GPT3.5,GPT4,2
23,steam,GPT3.5,GPT4,2
24,steam,GPT3.5,GPT4,2
25,steam,GPT3.5,GPT4,2
26,steam,GPT3.5,GPT4,2
27,steam,GPT3.5,GPT4,2
28,steam,GPT3.5,GPT4,2
29,steam,GPT3.5,GPT4,2
30,steam,GPT3.5,GPT4,2
31,steam,GPT3.5,GPT4,2
32,steam,GPT3.5,GPT4,2
33,steam,GPT3.5,GPT4,2
34,steam,GPT3.5,GPT4,2
35,steam,GPT3.5,GPT4,2
36,steam,GPT3.5,GPT4,2
37,steam,GPT3.5,GPT4,2
38,steam,GPT3.5,GPT4,2
39,steam,GPT3.5,GPT4,2
40,steam,GPT3.5,GPT4,2
41,steam,GPT3.5,GPT4,2
42,steam,GPT3.5,GPT4,2
43,steam,GPT3.5,GPT4,2
44,steam,GPT3.5,GPT4,2
45,steam,GPT3.5,GPT4,2
46,steam,GPT3.5,GPT4,2
47,steam,GPT3.5,GPT4,2
48,steam,GPT3.5,GPT4,2
49,steam,GPT3.5,GPT4,2
50,steam,GPT3.5,GPT4,2
51,steam,GPT3.5,GPT4,2
52,steam,GPT3.5,GPT4,2
53,steam,GPT3.5,GPT4,2
54,steam,GPT3.5,GPT4,2
55,steam,GPT3.5,GPT4,2
56,steam,GPT3.5,GPT4,2
57,steam,GPT3.5,GPT4,2
58,steam,GPT3.5,GPT4,2
59,steam,GPT3.5,GPT4,2
60,steam,GPT3.5,GPT4,2
61,steam,GPT3.5,GPT4,2
62,steam,GPT3.5,GPT4,2
63,steam,GPT3.5,GPT4,2
64,steam,GPT3.5,GPT4,2
65,steam,GPT3.5,GPT4,2
66,steam,GPT3.5,GPT4,2
67,steam,GPT3.5,GPT4,2
68,steam,GPT3.5,GPT4,2
69,steam,GPT3.5,GPT4,2
70,steam,GPT3.5,GPT4,2
71,steam,GPT3.5,GPT4,2
72,steam,GPT3.5,GPT4,2
73,steam,GPT3.5,GPT4,2
74,steam,GPT3.5,GPT4,2
75,steam,GPT3.5,GPT4,2
76,steam,GPT3.5,GPT4,2
77,steam,GPT3.5,GPT4,2
78,steam,GPT3.5,GPT4,2
79,steam,GPT3.5,GPT4,2
80,steam,GPT3.5,GPT4,2
81,steam,GPT3.5,GPT4,2
82,steam,GPT3.5,GPT4,2
83,steam,GPT3.5,GPT4,2
84,steam,GPT3.5,GPT4,2
85,steam,GPT3.5,GPT4,2
86,steam,GPT3.5,GPT4,2
87,steam,GPT3.5,GPT4,2
88,steam,GPT3.5,GPT4,2
89,steam,GPT3.5,GPT4,2
90,steam,GPT3.5,GPT4,2
91,steam,GPT3.5,GPT4,2
92,steam,GPT3.5,GPT4,2
93,steam,GPT3.5,GPT4,2
94,steam,GPT3.5,GPT4,2
95,steam,GPT3.5,GPT4,2
96,steam,GPT3.5,GPT4,2
97,steam,GPT3.5,GPT4,2
98,steam,GPT3.5,GPT4,2
99,steam,GPT3.5,GPT4,2
100,steam,GPT3.5,GPT4,2
101,steam,GPT3.5,GPT4,2
102,steam,GPT3.5,GPT4,2
103,steam,GPT3.5,GPT4,2
104,steam,GPT3.5,GPT4,2
105,steam,GPT3.5,GPT4,2
106,steam,GPT3.5,GPT4,2
107,steam,GPT3.5,GPT4,2
108,steam,GPT3.5,GPT4,2
109,steam,GPT3.5,GPT4,2
110,steam,GPT3.5,GPT4,2
111,steam,GPT3.5,GPT4,2
112,steam,GPT3.5,GPT4,2
113,steam,GPT3.5,GPT4,2
114,steam,GPT3.5,GPT4,2
115,steam,GPT3.5,GPT4,2
116,steam,GPT3.5,GPT4,2
117,steam,GPT3.5,GPT4,2
118,steam,GPT3.5,GPT4,2
119,steam,GPT3.5,GPT4,2
120,steam,GPT3.5,GPT4,2
121,steam,GPT3.5,GPT4,2
122,steam,GPT3.5,GPT4,2
123,steam,GPT3.5,GPT4,2
124,steam,GPT3.5,GPT4,2
125,steam,GPT3.5,GPT4,2
126,steam,GPT3.5,GPT4,2
127,steam,GPT3.5,GPT4,2
128,steam,GPT3.5,GPT4,2
129,steam,GPT3.5,GPT4,2
130,steam,GPT3.5,GPT4,2
131,steam,GPT3.5,GPT4,2
132,steam,GPT3.5,GPT4,2
133,steam,GPT3.5,GPT4,2
134,steam,GPT3.5,GPT4,2
135,steam,GPT3.5,GPT4,2
136,steam,GPT3.5,GPT4,2
137,steam,GPT3.5,GPT4,2
138,steam,GPT3.5,GPT4,2
139,steam,GPT3.5,GPT4,2
140,steam,GPT3.5,GPT4,2
141,steam,GPT3.5,GPT4,2
142,steam,GPT3.5,GPT4,2
143,steam,GPT3.5,GPT4,2
144,steam,GPT3.5,GPT4,2
145,steam,GPT3.5,GPT4,2
146,steam,GPT3.5,GPT4,2
147,steam,GPT3.5,GPT4,2
148,steam,GPT3.5,GPT4,2
149,steam,GPT3.5,GPT4,2
150,steam,GPT3.5,GPT4,2
151,steam,GPT3.5,GPT4,2
152,steam,GPT3.5,GPT4,2
153,steam,GPT3.5,GPT4,2
154,steam,GPT3.5,GPT4,2
155,steam,GPT3.5,GPT4,2
156,steam,GPT3.5,GPT4,2
157,steam,GPT3.5,GPT4,2
158,steam,GPT3.5,GPT4,2
159,steam,GPT3.5,GPT4,2
160,steam,GPT3.5,GPT4,2
161,steam,GPT3.5,GPT4,2
162,steam,GPT3.5,GPT4,2
163,steam,GPT3.5,GPT4,2
164,steam,GPT3.5,GPT4,2
165,steam,GPT3.5,GPT4,2
166,steam,GPT3.5,GPT4,2
167,steam,GPT3.5,GPT4,2
168,steam,GPT3.5,GPT4,2
169,steam,GPT3.5,GPT4,2
170,steam,GPT3.5,GPT4,2
171,steam,GPT3.5,GPT4,2
172,steam,GPT3.5,GPT4,2
173,steam,GPT3.5,GPT4,2
174,steam,GPT3.5,GPT4,2
175,steam,GPT3.5,GPT4,2
176,steam,GPT3.5,GPT4,2
177,steam,GPT3.5,GPT4,2
178,steam,GPT3.5,GPT4,2
179,steam,GPT3.5,GPT4,2
180,steam,GPT3.5,GPT4,2
181,steam,GPT3.5,GPT4,2
182,steam,GPT3.5,GPT4,2
183,steam,GPT3.5,GPT4,2
184,steam,GPT3.5,GPT4,2
185,steam,GPT3.5,GPT4,2
186,steam,GPT3.5,GPT4,2
187,steam,GPT3.5,GPT4,2
188,steam,GPT3.5,GPT4,2
189,steam,GPT3.5,GPT4,2
190,steam,GPT3.5,GPT4,2
191,steam,GPT3.5,GPT4,2
192,steam,GPT3.5,GPT4,2
193,steam,GPT3.5,GPT4,2
194,steam,GPT3.5,GPT4,2
195,steam,GPT3.5,GPT4,2
196,steam,GPT3.5,GPT4,2
197,steam,GPT3.5,GPT4,2
198,steam,GPT3.5,GPT4,2
199,steam,GPT3.5,GPT4,2
200,steam,GPT3.5,GPT4,2
201,steam,GPT3.5,GPT4,2
202,steam,GPT3.5,GPT4,2
203,steam,GPT3.5,GPT4,2
204,steam,GPT3.5,GPT4,2
205,steam,GPT3.5,GPT4,2
206,steam,GPT3.5,GPT4,2
207,steam,GPT3.5,GPT4,2
208,steam,GPT3.5,GPT4,2
209,steam,GPT3.5,GPT4,2
210,steam,GPT3.5,GPT4,2
211,steam,GPT3.5,GPT4,2
212,steam,GPT3.5,GPT4,2
213,steam,GPT3.5,GPT4,2
214,steam,GPT3.5,GPT4,2
215,steam,GPT3.5,GPT4,2
216,steam,GPT3.5,GPT4,2
217,steam,GPT3.5,GPT4,2
218,steam,GPT3.5,GPT4,2
219,steam,GPT3.5,GPT4,2
220,steam,GPT3.5,GPT4,2
221,steam,GPT3.5,GPT4,2
222,steam,GPT3.5,GPT4,2
223,steam,GPT3.5,GPT4,2
224,steam,GPT3.5,GPT4,2
225,steam,GPT3.5,GPT4,2
226,steam,GPT3.5,GPT4,2
227,steam,GPT3.5,GPT4,2
228,steam,GPT3.5,GPT4,2
229,steam,GPT3.5,GPT4,2
230,steam,GPT3.5,GPT4,2
231,steam,GPT3.5,GPT4,2
232,steam,GPT3.5,GPT4,2
233,steam,GPT3.5,GPT4,2
234,steam,GPT3.5,GPT4,2
235,steam,GPT3.5,GPT4,2
236,steam,GPT3.5,GPT4,2
237,steam,GPT3.5,GPT4,2
238,steam,GPT3.5,GPT4,2
239,steam,GPT3.5,GPT4,2
240,steam,GPT3.5,GPT4,2
241,steam,GPT3.5,GPT4,2
242,steam,GPT3.5,GPT4,2
243,steam,GPT3.5,GPT4,2
244,steam,GPT3.5,GPT4,2
245,steam,GPT3.5,GPT4,2
246,steam,GPT3.5,GPT4,2
247,steam,GPT3.5,GPT4,2
248,steam,GPT3.5,GPT4,2
249,steam,GPT3.5,GPT4,2
250,steam,GPT3.5,GPT4,2
251,steam,GPT3.5,GPT4,2
252,steam,GPT3.5,GPT4,2
253,steam,GPT3.5,GPT4,2
254,steam,GPT3.5,GPT4,2
255,steam,GPT3.5,GPT4,2
256,steam,GPT3.5,GPT4,2
257,steam,GPT3.5,GPT4,2
258,steam,GPT3.5,GPT4,2
259,steam,GPT3.5,GPT4,2
260,steam,GPT3.5,GPT4,2
261,steam,GPT3.5,GPT4,2
262,steam,GPT3.5,GPT4,2
263,steam,GPT3.5,GPT4,2
264,steam,GPT3.5,GPT4,2
265,steam,GPT3.5,GPT4,2
266,steam,GPT3.5,GPT4,2
267,steam,GPT3.5,GPT4,2
268,steam,GPT3.5,GPT4,2
269,steam,GPT3.5,GPT4,2
270,steam,GPT3.5,GPT4,2
271,steam,GPT3.5,GPT4,2
272,steam,GPT3.5,GPT4,2
273,steam,GPT3.5,GPT4,2
274,steam,GPT3.5,GPT4,2
275,steam,GPT3.5,GPT4,2
276,steam,GPT3.5,GPT4,2
277,steam,GPT3.5,GPT4,2
278,steam,GPT3.5,GPT4,2
279,steam,GPT3.5,GPT4,2
280,steam,GPT3.5,GPT4,2
281,steam,GPT3.5,GPT4,2
282,steam,GPT3.5,GPT4,2
283,steam,GPT3.5,GPT4,2
284,steam,GPT3.5,GPT4,2
285,steam,GPT3.5,GPT4,2
286,steam,GPT3.5,GPT4,2
287,steam,GPT3.5,GPT4,2
288,steam,GPT3.5,GPT4,2
289,steam,GPT3.5,GPT4,2
290,steam,GPT3.5,GPT4,2
291,steam,GPT3.5,GPT4,2
292,steam,GPT3.5,GPT4,2
293,steam,GPT3.5,GPT4,2
294,steam,GPT3.5,GPT4,2
295,steam,GPT3.5,GPT4,2
296,steam,GPT3.5,GPT4,2
297,steam,GPT3.5,GPT4,2
298,steam,GPT3.5,GPT4,2
299,steam,GPT3.5,GPT4,2
300,steam,GPT3.5,GPT4,2
301,steam,GPT3.5,GPT4,2
302,steam,GPT3.5,GPT4,2
303,steam,GPT3.5,GPT4,2
304,steam,GPT3.5,GPT4,2
305,steam,GPT3.5,GPT4,2
306,steam,GPT3.5,GPT4,2
307,steam,GPT3.5,GPT4,2
308,steam,GPT3.5,GPT4,2
309,steam,GPT3.5,GPT4,2
310,steam,GPT3.5,GPT4,2
311,steam,GPT3.5,GPT4,2
312,steam,GPT3.5,GPT4,2
313,steam,GPT3.5,GPT4,2
314,steam,GPT3.5,GPT4,2
315,steam,GPT3.5,GPT4,2
316,steam,GPT3.5,GPT4,2
317,steam,GPT3.5,GPT4,2
318,steam,GPT3.5,GPT4,2
319,steam,GPT3.5,GPT4,2
320,steam,GPT3.5,GPT4,2
321,steam,GPT3.5,GPT4,2
322,steam,GPT3.5,GPT4,2
323,steam,GPT3.5,GPT4,2
324,steam,GPT3.5,GPT4,2
325,steam,GPT3.5,GPT4,2
326,steam,GPT3.5,GPT4,2
327,steam,GPT3.5,GPT4,2
328,steam,GPT3.5,GPT4,2
329,steam,GPT3.5,GPT4,2
330,steam,GPT3.5,GPT4,2
331,steam,GPT3.5,GPT4,2
332,steam,GPT3.5,GPT4,2
333,steam,GPT3.5,GPT4,2
334,steam,GPT3.5,GPT4,2
335,steam,GPT3.5,GPT4,2
336,steam,GPT3.5,GPT4,2
337,steam,GPT3.5,GPT4,2
338,steam,GPT3.5,GPT4,2
339,steam,GPT3.5,GPT4,2
340,steam,GPT3.5,GPT4,2
341,steam,GPT3.5,GPT4,2
342,steam,GPT3.5,GPT4,2
343,steam,GPT3.5,GPT4,2
344,steam,GPT3.5,GPT4,2
345,steam,GPT3.5,GPT4,2
346,steam,GPT3.5,GPT4,2
347,steam,GPT3.5,GPT4,2
348,steam,GPT3.5,GPT4,2
349,steam,GPT3.5,GPT4,2
350,steam,GPT3.5,GPT4,2
351,steam,GPT3.5,GPT4,2
352,steam,GPT3.5,GPT4,2
353,steam,GPT3.5,GPT4,2
354,steam,GPT3.5,GPT4,2
355,steam,GPT3.5,GPT4,2
356,steam,GPT3.5,GPT4,2
357,steam,GPT3.5,GPT4,2
358,steam,GPT3.5,GPT4,2
359,steam,GPT3.5,GPT4,2
360,steam,GPT3.5,GPT4,2
361,steam,GPT3.5,GPT4,2
362,steam,GPT3.5,GPT4,2
363,steam,GPT3.5,GPT4,2
364,steam,GPT3.5,GPT4,2
365,steam,GPT3.5,GPT4,2
366,steam,GPT3.5,GPT4,2
367,steam,GPT3.5,GPT4,2
368,steam,GPT3.5,GPT4,2
369,steam,GPT3.5,GPT4,2
370,steam,GPT3.5,GPT4,2
371,steam,GPT3.5,GPT4,2
372,steam,GPT3.5,GPT4,2
373,steam,GPT3.5,GPT4,2
374,steam,GPT3.5,GPT4,2
375,steam,GPT3.5,GPT4,2
376,steam,GPT3.5,GPT4,2
377,steam,GPT3.5,GPT4,2
378,steam,GPT3.5,GPT4,2
379,steam,GPT3.5,GPT4,2
380,steam,GPT3.5,GPT4,2
381,steam,GPT3.5,GPT4,2
382,steam,GPT3.5,GPT4,2
383,steam,GPT3.5,GPT4,2
384,steam,GPT3.5,GPT4,2
385,steam,GPT3.5,GPT4,2
386,steam,GPT3.5,GPT4,2
387,steam,GPT3.5,GPT4,2
388,steam,GPT3.5,GPT4,2
389,steam,GPT3.5,GPT4,2
390,steam,GPT3.5,GPT4,2
391,steam,GPT3.5,GPT4,2
392,steam,GPT3.5,GPT4,2
393,steam,GPT3.5,GPT4,2
394,steam,GPT3.5,GPT4,2
395,steam,GPT3.5,GPT4,2
396,steam,GPT3.5,GPT4,2
397,steam,GPT3.5,GPT4,2
398,steam,GPT3.5,GPT4,2
399,steam,GPT3.5,GPT4,2
400,steam,GPT3.5,GPT4,2
401,steam,GPT3.5,GPT4,2
402,steam,GPT3.5,GPT4,2
403,steam,GPT3.5,GPT4,2
404,steam,GPT3.5,GPT4,2
405,steam,GPT3.5,GPT4,2
406,steam,GPT3.5,GPT4,2
407,steam,GPT3.5,GPT4,2
408,steam,GPT3.5,GPT4,2
409,steam,GPT3.5,GPT4,2
410,steam,GPT3.5,GPT4,2
411,steam,GPT3.5,GPT4,2
412,steam,GPT3.5,GPT4,2
413,steam,GPT3.5,GPT4,2
414,steam,GPT3.5,GPT4,2
415,steam,GPT3.5,GPT4,2
416,steam,GPT3.5,GPT4,2
417,steam,GPT3.5,GPT4,2
418,steam,GPT3.5,GPT4,2
419,steam,GPT3.5,GPT4,2
420,steam,GPT3.5,GPT4,2
421,steam,GPT3.5,GPT4,2
422,steam,GPT3.5,GPT4,2
423,steam,GPT3.5,GPT4,2
424,steam,GPT3.5,GPT4,2
425,steam,GPT3.5,GPT4,2
426,steam,GPT3.5,GPT4,2
427,steam,GPT3.5,GPT4,2
428,steam,GPT3.5,GPT4,2
429,steam,GPT3.5,GPT4,2
430,steam,GPT3.5,GPT4,2
431,steam,GPT3.5,GPT4,2
432,steam,GPT3.5,GPT4,2
433,steam,GPT3.5,GPT4,2
434,steam,GPT3.5,GPT4,2
435,steam,GPT3.5,GPT4,2
436,steam,GPT3.5,GPT4,2
437,steam,GPT3.5,GPT4,2
438,steam,GPT3.5,GPT4,2
439,steam,GPT3.5,GPT4,2
440,steam,GPT3.5,GPT4,2
441,steam,GPT3.5,GPT4,2
442,steam,GPT3.5,GPT4,2
443,steam,GPT3.5,GPT4,2
444,steam,GPT3.5,GPT4,2
445,steam,GPT3.5,GPT4,2
446,steam,GPT3.5,GPT4,2
447,steam,GPT3.5,GPT4,2
448,steam,GPT3.5,GPT4,2
449,steam,GPT3.5,GPT4,2
450,steam,GPT3.5,GPT4,2
451,steam,GPT3.5,GPT4,2
452,steam,GPT3.5,GPT4,2
453,steam,GPT3.5,GPT4,2
454,steam,GPT3.5,GPT4,2
455,steam,GPT3.5,GPT4,2
456,steam,GPT3.5,GPT4,2
457,steam,GPT3.5,GPT4,2
458,steam,GPT3.5,GPT4,2
459,steam,GPT3.5,GPT4,2
460,steam,GPT3.5,GPT4,2
461,steam,GPT3.5,GPT4,2
462,steam,GPT3.5,GPT4,2
463,steam,GPT3.5,GPT4,2
464,steam,GPT3.5,GPT4,2
465,steam,GPT3.5,GPT4,2
466,steam,GPT3.5,GPT4,2
467,steam,GPT3.5,GPT4,2
468,steam,GPT3.5,GPT4,2
469,steam,GPT3.5,GPT4,2
470,steam,GPT3.5,GPT4,2
471,steam,GPT3.5,GPT4,2
472,steam,GPT3.5,GPT4,2
473,steam,GPT3.5,GPT4,2
474,steam,GPT3.5,GPT4,2
475,steam,GPT3.5,GPT4,2
476,steam,GPT3.5,GPT4,2
477,steam,GPT3.5,GPT4,2
478,steam,GPT3.5,GPT4,2
479,steam,GPT3.5,GPT4,2
480,steam,GPT3.5,GPT4,2
481,steam,GPT3.5,GPT4,2
482,steam,GPT3.5,GPT4,2
483,steam,GPT3.5,GPT4,2
484,steam,GPT3.5,GPT4,2
485,steam,GPT3.5,GPT4,2
486,steam,GPT3.5,GPT4,2
487,steam,GPT3.5,GPT4,2
488,steam,GPT3.5,GPT4,2
489,steam,GPT3.5,GPT4,2
490,steam,GPT3.5,GPT4,2
491,steam,GPT3.5,GPT4,2
492,steam,GPT3.5,GPT4,2
493,steam,GPT3.5,GPT4,2
494,steam,GPT3.5,GPT4,2
495,steam,GPT3.5,GPT4,2
496,steam,GPT3.5,GPT4,2
497,steam,GPT3.5,GPT4,2
498,steam,GPT3.5,GPT4,2
499,steam,GPT3.5,GPT4,2
0,steam,GPT3.5,LLaMA2-SFT,2
1,steam,GPT3.5,LLaMA2-SFT,2
2,steam,GPT3.5,LLaMA2-SFT,2
3,steam,GPT3.5,LLaMA2-SFT,2
4,steam,GPT3.5,LLaMA2-SFT,2
5,steam,GPT3.5,LLaMA2-SFT,2
6,steam,GPT3.5,LLaMA2-SFT,2
7,steam,GPT3.5,LLaMA2-SFT,2
8,steam,GPT3.5,LLaMA2-SFT,2
9,steam,GPT3.5,LLaMA2-SFT,2
10,steam,GPT3.5,LLaMA2-SFT,2
11,steam,GPT3.5,LLaMA2-SFT,2
12,steam,GPT3.5,LLaMA2-SFT,2
13,steam,GPT3.5,LLaMA2-SFT,2
14,steam,GPT3.5,LLaMA2-SFT,2
15,steam,GPT3.5,LLaMA2-SFT,2
16,steam,GPT3.5,LLaMA2-SFT,2
17,steam,GPT3.5,LLaMA2-SFT,2
18,steam,GPT3.5,LLaMA2-SFT,2
19,steam,GPT3.5,LLaMA2-SFT,2
20,steam,GPT3.5,LLaMA2-SFT,2
21,steam,GPT3.5,LLaMA2-SFT,2
22,steam,GPT3.5,LLaMA2-SFT,2
23,steam,GPT3.5,LLaMA2-SFT,2
24,steam,GPT3.5,LLaMA2-SFT,2
25,steam,GPT3.5,LLaMA2-SFT,2
26,steam,GPT3.5,LLaMA2-SFT,2
27,steam,GPT3.5,LLaMA2-SFT,2
28,steam,GPT3.5,LLaMA2-SFT,2
29,steam,GPT3.5,LLaMA2-SFT,2
30,steam,GPT3.5,LLaMA2-SFT,2
31,steam,GPT3.5,LLaMA2-SFT,2
32,steam,GPT3.5,LLaMA2-SFT,2
33,steam,GPT3.5,LLaMA2-SFT,2
34,steam,GPT3.5,LLaMA2-SFT,2
35,steam,GPT3.5,LLaMA2-SFT,2
36,steam,GPT3.5,LLaMA2-SFT,2
37,steam,GPT3.5,LLaMA2-SFT,2
38,steam,GPT3.5,LLaMA2-SFT,2
39,steam,GPT3.5,LLaMA2-SFT,2
40,steam,GPT3.5,LLaMA2-SFT,2
41,steam,GPT3.5,LLaMA2-SFT,2
42,steam,GPT3.5,LLaMA2-SFT,2
43,steam,GPT3.5,LLaMA2-SFT,2
44,steam,GPT3.5,LLaMA2-SFT,2
45,steam,GPT3.5,LLaMA2-SFT,2
46,steam,GPT3.5,LLaMA2-SFT,2
47,steam,GPT3.5,LLaMA2-SFT,2
48,steam,GPT3.5,LLaMA2-SFT,2
49,steam,GPT3.5,LLaMA2-SFT,2
50,steam,GPT3.5,LLaMA2-SFT,2
51,steam,GPT3.5,LLaMA2-SFT,2
52,steam,GPT3.5,LLaMA2-SFT,2
53,steam,GPT3.5,LLaMA2-SFT,2
54,steam,GPT3.5,LLaMA2-SFT,2
55,steam,GPT3.5,LLaMA2-SFT,2
56,steam,GPT3.5,LLaMA2-SFT,2
57,steam,GPT3.5,LLaMA2-SFT,2
58,steam,GPT3.5,LLaMA2-SFT,2
59,steam,GPT3.5,LLaMA2-SFT,2
60,steam,GPT3.5,LLaMA2-SFT,2
61,steam,GPT3.5,LLaMA2-SFT,2
62,steam,GPT3.5,LLaMA2-SFT,2
63,steam,GPT3.5,LLaMA2-SFT,2
64,steam,GPT3.5,LLaMA2-SFT,2
65,steam,GPT3.5,LLaMA2-SFT,2
66,steam,GPT3.5,LLaMA2-SFT,2
67,steam,GPT3.5,LLaMA2-SFT,2
68,steam,GPT3.5,LLaMA2-SFT,2
69,steam,GPT3.5,LLaMA2-SFT,2
70,steam,GPT3.5,LLaMA2-SFT,2
71,steam,GPT3.5,LLaMA2-SFT,2
72,steam,GPT3.5,LLaMA2-SFT,2
73,steam,GPT3.5,LLaMA2-SFT,2
74,steam,GPT3.5,LLaMA2-SFT,2
75,steam,GPT3.5,LLaMA2-SFT,2
76,steam,GPT3.5,LLaMA2-SFT,2
77,steam,GPT3.5,LLaMA2-SFT,2
78,steam,GPT3.5,LLaMA2-SFT,2
79,steam,GPT3.5,LLaMA2-SFT,2
80,steam,GPT3.5,LLaMA2-SFT,2
81,steam,GPT3.5,LLaMA2-SFT,2
82,steam,GPT3.5,LLaMA2-SFT,2
83,steam,GPT3.5,LLaMA2-SFT,2
84,steam,GPT3.5,LLaMA2-SFT,2
85,steam,GPT3.5,LLaMA2-SFT,2
86,steam,GPT3.5,LLaMA2-SFT,2
87,steam,GPT3.5,LLaMA2-SFT,2
88,steam,GPT3.5,LLaMA2-SFT,2
89,steam,GPT3.5,LLaMA2-SFT,2
90,steam,GPT3.5,LLaMA2-SFT,2
91,steam,GPT3.5,LLaMA2-SFT,2
92,steam,GPT3.5,LLaMA2-SFT,2
93,steam,GPT3.5,LLaMA2-SFT,2
94,steam,GPT3.5,LLaMA2-SFT,2
95,steam,GPT3.5,LLaMA2-SFT,2
96,steam,GPT3.5,LLaMA2-SFT,2
97,steam,GPT3.5,LLaMA2-SFT,2
98,steam,GPT3.5,LLaMA2-SFT,2
99,steam,GPT3.5,LLaMA2-SFT,2
100,steam,GPT3.5,LLaMA2-SFT,2
101,steam,GPT3.5,LLaMA2-SFT,2
102,steam,GPT3.5,LLaMA2-SFT,2
103,steam,GPT3.5,LLaMA2-SFT,2
104,steam,GPT3.5,LLaMA2-SFT,2
105,steam,GPT3.5,LLaMA2-SFT,2
106,steam,GPT3.5,LLaMA2-SFT,2
107,steam,GPT3.5,LLaMA2-SFT,2
108,steam,GPT3.5,LLaMA2-SFT,2
109,steam,GPT3.5,LLaMA2-SFT,2
110,steam,GPT3.5,LLaMA2-SFT,2
111,steam,GPT3.5,LLaMA2-SFT,2
112,steam,GPT3.5,LLaMA2-SFT,2
113,steam,GPT3.5,LLaMA2-SFT,2
114,steam,GPT3.5,LLaMA2-SFT,2
115,steam,GPT3.5,LLaMA2-SFT,2
116,steam,GPT3.5,LLaMA2-SFT,2
117,steam,GPT3.5,LLaMA2-SFT,2
118,steam,GPT3.5,LLaMA2-SFT,2
119,steam,GPT3.5,LLaMA2-SFT,2
120,steam,GPT3.5,LLaMA2-SFT,2
121,steam,GPT3.5,LLaMA2-SFT,2
122,steam,GPT3.5,LLaMA2-SFT,2
123,steam,GPT3.5,LLaMA2-SFT,2
124,steam,GPT3.5,LLaMA2-SFT,2
125,steam,GPT3.5,LLaMA2-SFT,2
126,steam,GPT3.5,LLaMA2-SFT,2
127,steam,GPT3.5,LLaMA2-SFT,2
128,steam,GPT3.5,LLaMA2-SFT,2
129,steam,GPT3.5,LLaMA2-SFT,2
130,steam,GPT3.5,LLaMA2-SFT,2
131,steam,GPT3.5,LLaMA2-SFT,2
132,steam,GPT3.5,LLaMA2-SFT,2
133,steam,GPT3.5,LLaMA2-SFT,2
134,steam,GPT3.5,LLaMA2-SFT,2
135,steam,GPT3.5,LLaMA2-SFT,2
136,steam,GPT3.5,LLaMA2-SFT,2
137,steam,GPT3.5,LLaMA2-SFT,2
138,steam,GPT3.5,LLaMA2-SFT,2
139,steam,GPT3.5,LLaMA2-SFT,2
140,steam,GPT3.5,LLaMA2-SFT,2
141,steam,GPT3.5,LLaMA2-SFT,2
142,steam,GPT3.5,LLaMA2-SFT,2
143,steam,GPT3.5,LLaMA2-SFT,2
144,steam,GPT3.5,LLaMA2-SFT,2
145,steam,GPT3.5,LLaMA2-SFT,2
146,steam,GPT3.5,LLaMA2-SFT,2
147,steam,GPT3.5,LLaMA2-SFT,2
148,steam,GPT3.5,LLaMA2-SFT,2
149,steam,GPT3.5,LLaMA2-SFT,2
150,steam,GPT3.5,LLaMA2-SFT,2
151,steam,GPT3.5,LLaMA2-SFT,2
152,steam,GPT3.5,LLaMA2-SFT,2
153,steam,GPT3.5,LLaMA2-SFT,2
154,steam,GPT3.5,LLaMA2-SFT,2
155,steam,GPT3.5,LLaMA2-SFT,2
156,steam,GPT3.5,LLaMA2-SFT,2
157,steam,GPT3.5,LLaMA2-SFT,2
158,steam,GPT3.5,LLaMA2-SFT,2
159,steam,GPT3.5,LLaMA2-SFT,2
160,steam,GPT3.5,LLaMA2-SFT,2
161,steam,GPT3.5,LLaMA2-SFT,2
162,steam,GPT3.5,LLaMA2-SFT,2
163,steam,GPT3.5,LLaMA2-SFT,2
164,steam,GPT3.5,LLaMA2-SFT,2
165,steam,GPT3.5,LLaMA2-SFT,2
166,steam,GPT3.5,LLaMA2-SFT,2
167,steam,GPT3.5,LLaMA2-SFT,2
168,steam,GPT3.5,LLaMA2-SFT,2
169,steam,GPT3.5,LLaMA2-SFT,2
170,steam,GPT3.5,LLaMA2-SFT,2
171,steam,GPT3.5,LLaMA2-SFT,2
172,steam,GPT3.5,LLaMA2-SFT,2
173,steam,GPT3.5,LLaMA2-SFT,2
174,steam,GPT3.5,LLaMA2-SFT,2
175,steam,GPT3.5,LLaMA2-SFT,2
176,steam,GPT3.5,LLaMA2-SFT,2
177,steam,GPT3.5,LLaMA2-SFT,2
178,steam,GPT3.5,LLaMA2-SFT,2
179,steam,GPT3.5,LLaMA2-SFT,2
