index,dataset,model1,model2,compare
547,steam,GPT3.5,GPT4,2.0
548,steam,GPT3.5,GPT4,2.0
549,steam,GPT3.5,GPT4,2.0
550,steam,GPT3.5,GPT4,2.0
551,steam,GPT3.5,GPT4,2.0
552,steam,GPT3.5,GPT4,2.0
553,steam,GPT3.5,GPT4,2.0
554,steam,GPT3.5,GPT4,2.0
555,steam,GPT3.5,GPT4,2.0
556,steam,GPT3.5,GPT4,2.0
557,steam,GPT3.5,GPT4,2.0
558,steam,GPT3.5,GPT4,2.0
559,steam,GPT3.5,GPT4,2.0
560,steam,GPT3.5,GPT4,2.0
561,steam,GPT3.5,GPT4,2.0
562,steam,GPT3.5,GPT4,2.0
563,steam,GPT3.5,GPT4,2.0
564,steam,GPT3.5,GPT4,2.0
565,steam,GPT3.5,GPT4,2.0
566,steam,GPT3.5,GPT4,2.0
567,steam,GPT3.5,GPT4,2.0
568,steam,GPT3.5,GPT4,2.0
569,steam,GPT3.5,GPT4,2.0
570,steam,GPT3.5,GPT4,2.0
571,steam,GPT3.5,GPT4,2.0
572,steam,GPT3.5,GPT4,2.0
573,steam,GPT3.5,GPT4,2.0
574,steam,GPT3.5,GPT4,2.0
575,steam,GPT3.5,GPT4,2.0
576,steam,GPT3.5,GPT4,2.0
577,steam,GPT3.5,GPT4,2.0
578,steam,GPT3.5,GPT4,2.0
579,steam,GPT3.5,GPT4,2.0
580,steam,GPT3.5,GPT4,2.0
581,steam,GPT3.5,GPT4,2.0
582,steam,GPT3.5,GPT4,2.0
583,steam,GPT3.5,GPT4,2.0
584,steam,GPT3.5,GPT4,2.0
585,steam,GPT3.5,GPT4,2.0
586,steam,GPT3.5,GPT4,2.0
587,steam,GPT3.5,GPT4,2.0
588,steam,GPT3.5,GPT4,2.0
589,steam,GPT3.5,GPT4,2.0
590,steam,GPT3.5,GPT4,2.0
591,steam,GPT3.5,GPT4,2.0
592,steam,GPT3.5,GPT4,2.0
593,steam,GPT3.5,GPT4,2.0
594,steam,GPT3.5,GPT4,2.0
595,steam,GPT3.5,GPT4,2.0
596,steam,GPT3.5,GPT4,2.0
597,steam,GPT3.5,GPT4,2.0
598,steam,GPT3.5,GPT4,2.0
599,steam,GPT3.5,GPT4,2.0
600,steam,GPT3.5,GPT4,2.0
601,steam,GPT3.5,GPT4,2.0
602,steam,GPT3.5,GPT4,2.0
603,steam,GPT3.5,GPT4,2.0
604,steam,GPT3.5,GPT4,2.0
605,steam,GPT3.5,GPT4,2.0
606,steam,GPT3.5,GPT4,2.0
607,steam,GPT3.5,GPT4,2.0
608,steam,GPT3.5,GPT4,2.0
609,steam,GPT3.5,GPT4,2.0
610,steam,GPT3.5,GPT4,2.0
611,steam,GPT3.5,GPT4,2.0
612,steam,GPT3.5,GPT4,2.0
613,steam,GPT3.5,GPT4,2.0
614,steam,GPT3.5,GPT4,2.0
615,steam,GPT3.5,GPT4,2.0
616,steam,GPT3.5,GPT4,2.0
617,steam,GPT3.5,GPT4,2.0
618,steam,GPT3.5,GPT4,2.0
619,steam,GPT3.5,GPT4,2.0
620,steam,GPT3.5,GPT4,2.0
621,steam,GPT3.5,GPT4,2.0
622,steam,GPT3.5,GPT4,2.0
623,steam,GPT3.5,GPT4,2.0
624,steam,GPT3.5,GPT4,2.0
625,steam,GPT3.5,GPT4,2.0
626,steam,GPT3.5,GPT4,2.0
627,steam,GPT3.5,GPT4,2.0
628,steam,GPT3.5,GPT4,2.0
629,steam,GPT3.5,GPT4,2.0
630,steam,GPT3.5,GPT4,2.0
631,steam,GPT3.5,GPT4,2.0
632,steam,GPT3.5,GPT4,2.0
633,steam,GPT3.5,GPT4,2.0
634,steam,GPT3.5,GPT4,2.0
635,steam,GPT3.5,GPT4,2.0
636,steam,GPT3.5,GPT4,2.0
637,steam,GPT3.5,GPT4,2.0
638,steam,GPT3.5,GPT4,2.0
639,steam,GPT3.5,GPT4,2.0
640,steam,GPT3.5,GPT4,2.0
641,steam,GPT3.5,GPT4,2.0
642,steam,GPT3.5,GPT4,2.0
643,steam,GPT3.5,GPT4,2.0
644,steam,GPT3.5,GPT4,2.0
645,steam,GPT3.5,GPT4,2.0
646,steam,GPT3.5,GPT4,2.0
647,steam,GPT3.5,GPT4,2.0
648,steam,GPT3.5,GPT4,2.0
649,steam,GPT3.5,GPT4,2.0
650,steam,GPT3.5,GPT4,2.0
651,steam,GPT3.5,GPT4,2.0
652,steam,GPT3.5,GPT4,2.0
653,steam,GPT3.5,GPT4,2.0
654,steam,GPT3.5,GPT4,2.0
655,steam,GPT3.5,GPT4,2.0
656,steam,GPT3.5,GPT4,2.0
657,steam,GPT3.5,GPT4,2.0
658,steam,GPT3.5,GPT4,2.0
659,steam,GPT3.5,GPT4,2.0
660,steam,GPT3.5,GPT4,2.0
661,steam,GPT3.5,GPT4,2.0
662,steam,GPT3.5,GPT4,2.0
663,steam,GPT3.5,GPT4,2.0
664,steam,GPT3.5,GPT4,2.0
665,steam,GPT3.5,GPT4,2.0
666,steam,GPT3.5,GPT4,2.0
667,steam,GPT3.5,GPT4,2.0
668,steam,GPT3.5,GPT4,2.0
669,steam,GPT3.5,GPT4,2.0
670,steam,GPT3.5,GPT4,2.0
671,steam,GPT3.5,GPT4,2.0
672,steam,GPT3.5,GPT4,2.0
673,steam,GPT3.5,GPT4,2.0
674,steam,GPT3.5,GPT4,2.0
675,steam,GPT3.5,GPT4,2.0
676,steam,GPT3.5,GPT4,2.0
677,steam,GPT3.5,GPT4,2.0
678,steam,GPT3.5,GPT4,2.0
679,steam,GPT3.5,GPT4,2.0
680,steam,GPT3.5,GPT4,2.0
681,steam,GPT3.5,GPT4,2.0
682,steam,GPT3.5,GPT4,2.0
683,steam,GPT3.5,GPT4,2.0
684,steam,GPT3.5,GPT4,2.0
685,steam,GPT3.5,GPT4,2.0
686,steam,GPT3.5,GPT4,2.0
687,steam,GPT3.5,GPT4,2.0
688,steam,GPT3.5,GPT4,2.0
689,steam,GPT3.5,GPT4,2.0
690,steam,GPT3.5,GPT4,2.0
691,steam,GPT3.5,GPT4,2.0
692,steam,GPT3.5,GPT4,2.0
693,steam,GPT3.5,GPT4,2.0
694,steam,GPT3.5,GPT4,2.0
695,steam,GPT3.5,GPT4,2.0
696,steam,GPT3.5,GPT4,2.0
697,steam,GPT3.5,GPT4,2.0
698,steam,GPT3.5,GPT4,2.0
699,steam,GPT3.5,GPT4,2.0
700,steam,GPT3.5,GPT4,2.0
701,steam,GPT3.5,GPT4,2.0
702,steam,GPT3.5,GPT4,2.0
703,steam,GPT3.5,GPT4,2.0
704,steam,GPT3.5,GPT4,2.0
705,steam,GPT3.5,GPT4,2.0
706,steam,GPT3.5,GPT4,2.0
707,steam,GPT3.5,GPT4,2.0
708,steam,GPT3.5,GPT4,2.0
709,steam,GPT3.5,GPT4,2.0
710,steam,GPT3.5,GPT4,2.0
711,steam,GPT3.5,GPT4,2.0
712,steam,GPT3.5,GPT4,2.0
713,steam,GPT3.5,GPT4,2.0
714,steam,GPT3.5,GPT4,2.0
715,steam,GPT3.5,GPT4,2.0
716,steam,GPT3.5,GPT4,2.0
717,steam,GPT3.5,GPT4,2.0
718,steam,GPT3.5,GPT4,2.0
719,steam,GPT3.5,GPT4,2.0
720,steam,GPT3.5,GPT4,2.0
721,steam,GPT3.5,GPT4,2.0
722,steam,GPT3.5,GPT4,2.0
723,steam,GPT3.5,GPT4,2.0
724,steam,GPT3.5,GPT4,2.0
725,steam,GPT3.5,GPT4,2.0
726,steam,GPT3.5,GPT4,2.0
727,steam,GPT3.5,GPT4,2.0
728,steam,GPT3.5,GPT4,2.0
729,steam,GPT3.5,GPT4,2.0
730,steam,GPT3.5,GPT4,2.0
731,steam,GPT3.5,GPT4,2.0
732,steam,GPT3.5,GPT4,2.0
733,steam,GPT3.5,GPT4,2.0
734,steam,GPT3.5,GPT4,2.0
735,steam,GPT3.5,GPT4,2.0
736,steam,GPT3.5,GPT4,2.0
737,steam,GPT3.5,GPT4,2.0
738,steam,GPT3.5,GPT4,2.0
739,steam,GPT3.5,GPT4,2.0
740,steam,GPT3.5,GPT4,2.0
741,steam,GPT3.5,GPT4,2.0
742,steam,GPT3.5,GPT4,2.0
743,steam,GPT3.5,GPT4,2.0
744,steam,GPT3.5,GPT4,2.0
745,steam,GPT3.5,GPT4,2.0
746,steam,GPT3.5,GPT4,2.0
747,steam,GPT3.5,GPT4,2.0
748,steam,GPT3.5,GPT4,2.0
749,steam,GPT3.5,GPT4,2.0
750,steam,GPT3.5,GPT4,2.0
751,steam,GPT3.5,GPT4,2.0
752,steam,GPT3.5,GPT4,2.0
753,steam,GPT3.5,GPT4,2.0
754,steam,GPT3.5,GPT4,2.0
755,steam,GPT3.5,GPT4,2.0
756,steam,GPT3.5,GPT4,2.0
757,steam,GPT3.5,GPT4,2.0
758,steam,GPT3.5,GPT4,2.0
759,steam,GPT3.5,GPT4,2.0
760,steam,GPT3.5,GPT4,2.0
761,steam,GPT3.5,GPT4,2.0
762,steam,GPT3.5,GPT4,2.0
763,steam,GPT3.5,GPT4,2.0
764,steam,GPT3.5,GPT4,2.0
765,steam,GPT3.5,GPT4,2.0
766,steam,GPT3.5,GPT4,2.0
767,steam,GPT3.5,GPT4,2.0
768,steam,GPT3.5,GPT4,2.0
769,steam,GPT3.5,GPT4,2.0
770,steam,GPT3.5,GPT4,2.0
771,steam,GPT3.5,GPT4,2.0
772,steam,GPT3.5,GPT4,2.0
773,steam,GPT3.5,GPT4,2.0
774,steam,GPT3.5,GPT4,2.0
775,steam,GPT3.5,GPT4,2.0
776,steam,GPT3.5,GPT4,2.0
777,steam,GPT3.5,GPT4,2.0
778,steam,GPT3.5,GPT4,2.0
779,steam,GPT3.5,GPT4,2.0
780,steam,GPT3.5,GPT4,2.0
781,steam,GPT3.5,GPT4,2.0
782,steam,GPT3.5,GPT4,2.0
783,steam,GPT3.5,GPT4,2.0
784,steam,GPT3.5,GPT4,2.0
785,steam,GPT3.5,GPT4,2.0
786,steam,GPT3.5,GPT4,2.0
787,steam,GPT3.5,GPT4,2.0
788,steam,GPT3.5,GPT4,2.0
789,steam,GPT3.5,GPT4,2.0
790,steam,GPT3.5,GPT4,2.0
791,steam,GPT3.5,GPT4,2.0
792,steam,GPT3.5,GPT4,2.0
793,steam,GPT3.5,GPT4,2.0
794,steam,GPT3.5,GPT4,2.0
795,steam,GPT3.5,GPT4,2.0
796,steam,GPT3.5,GPT4,2.0
797,steam,GPT3.5,GPT4,2.0
798,steam,GPT3.5,GPT4,2.0
799,steam,GPT3.5,GPT4,2.0
800,steam,GPT3.5,GPT4,2.0
801,steam,GPT3.5,GPT4,2.0
802,steam,GPT3.5,GPT4,2.0
803,steam,GPT3.5,GPT4,2.0
804,steam,GPT3.5,GPT4,2.0
805,steam,GPT3.5,GPT4,2.0
806,steam,GPT3.5,GPT4,2.0
807,steam,GPT3.5,GPT4,2.0
808,steam,GPT3.5,GPT4,2.0
809,steam,GPT3.5,GPT4,2.0
810,steam,GPT3.5,GPT4,2.0
811,steam,GPT3.5,GPT4,2.0
812,steam,GPT3.5,GPT4,2.0
813,steam,GPT3.5,GPT4,2.0
814,steam,GPT3.5,GPT4,2.0
815,steam,GPT3.5,GPT4,2.0
816,steam,GPT3.5,GPT4,2.0
817,steam,GPT3.5,GPT4,2.0
818,steam,GPT3.5,GPT4,2.0
819,steam,GPT3.5,GPT4,2.0
820,steam,GPT3.5,GPT4,2.0
821,steam,GPT3.5,GPT4,2.0
822,steam,GPT3.5,GPT4,2.0
823,steam,GPT3.5,GPT4,2.0
824,steam,GPT3.5,GPT4,2.0
825,steam,GPT3.5,GPT4,2.0
826,steam,GPT3.5,GPT4,2.0
827,steam,GPT3.5,GPT4,2.0
828,steam,GPT3.5,GPT4,2.0
829,steam,GPT3.5,GPT4,2.0
830,steam,GPT3.5,GPT4,2.0
831,steam,GPT3.5,GPT4,2.0
832,steam,GPT3.5,GPT4,2.0
833,steam,GPT3.5,GPT4,2.0
834,steam,GPT3.5,GPT4,2.0
835,steam,GPT3.5,GPT4,2.0
836,steam,GPT3.5,GPT4,2.0
837,steam,GPT3.5,GPT4,2.0
838,steam,GPT3.5,GPT4,2.0
839,steam,GPT3.5,GPT4,2.0
840,steam,GPT3.5,GPT4,2.0
841,steam,GPT3.5,GPT4,2.0
842,steam,GPT3.5,GPT4,2.0
843,steam,GPT3.5,GPT4,2.0
844,steam,GPT3.5,GPT4,2.0
845,steam,GPT3.5,GPT4,2.0
846,steam,GPT3.5,GPT4,2.0
847,steam,GPT3.5,GPT4,2.0
848,steam,GPT3.5,GPT4,2.0
849,steam,GPT3.5,GPT4,2.0
850,steam,GPT3.5,GPT4,2.0
851,steam,GPT3.5,GPT4,2.0
852,steam,GPT3.5,GPT4,2.0
853,steam,GPT3.5,GPT4,2.0
854,steam,GPT3.5,GPT4,2.0
855,steam,GPT3.5,GPT4,2.0
856,steam,GPT3.5,GPT4,2.0
857,steam,GPT3.5,GPT4,2.0
858,steam,GPT3.5,GPT4,2.0
859,steam,GPT3.5,GPT4,2.0
860,steam,GPT3.5,GPT4,2.0
861,steam,GPT3.5,GPT4,2.0
862,steam,GPT3.5,GPT4,2.0
863,steam,GPT3.5,GPT4,2.0
864,steam,GPT3.5,GPT4,2.0
865,steam,GPT3.5,GPT4,2.0
866,steam,GPT3.5,GPT4,2.0
867,steam,GPT3.5,GPT4,2.0
868,steam,GPT3.5,GPT4,2.0
869,steam,GPT3.5,GPT4,2.0
870,steam,GPT3.5,GPT4,2.0
871,steam,GPT3.5,GPT4,2.0
872,steam,GPT3.5,GPT4,2.0
873,steam,GPT3.5,GPT4,2.0
874,steam,GPT3.5,GPT4,2.0
875,steam,GPT3.5,GPT4,2.0
876,steam,GPT3.5,GPT4,2.0
877,steam,GPT3.5,GPT4,2.0
878,steam,GPT3.5,GPT4,2.0
879,steam,GPT3.5,GPT4,2.0
880,steam,GPT3.5,GPT4,2.0
881,steam,GPT3.5,GPT4,2.0
882,steam,GPT3.5,GPT4,2.0
883,steam,GPT3.5,GPT4,2.0
884,steam,GPT3.5,GPT4,2.0
885,steam,GPT3.5,GPT4,2.0
886,steam,GPT3.5,GPT4,2.0
887,steam,GPT3.5,GPT4,2.0
888,steam,GPT3.5,GPT4,2.0
889,steam,GPT3.5,GPT4,2.0
890,steam,GPT3.5,GPT4,2.0
891,steam,GPT3.5,GPT4,2.0
892,steam,GPT3.5,GPT4,2.0
893,steam,GPT3.5,GPT4,2.0
894,steam,GPT3.5,GPT4,2.0
895,steam,GPT3.5,GPT4,2.0
896,steam,GPT3.5,GPT4,2.0
897,steam,GPT3.5,GPT4,2.0
898,steam,GPT3.5,GPT4,2.0
899,steam,GPT3.5,GPT4,2.0
900,steam,GPT3.5,GPT4,2.0
901,steam,GPT3.5,GPT4,2.0
902,steam,GPT3.5,GPT4,2.0
903,steam,GPT3.5,GPT4,2.0
904,steam,GPT3.5,GPT4,2.0
905,steam,GPT3.5,GPT4,2.0
906,steam,GPT3.5,GPT4,2.0
907,steam,GPT3.5,GPT4,2.0
908,steam,GPT3.5,GPT4,2.0
909,steam,GPT3.5,GPT4,2.0
910,steam,GPT3.5,GPT4,2.0
911,steam,GPT3.5,GPT4,2.0
912,steam,GPT3.5,GPT4,2.0
913,steam,GPT3.5,GPT4,2.0
914,steam,GPT3.5,GPT4,2.0
915,steam,GPT3.5,GPT4,2.0
916,steam,GPT3.5,GPT4,2.0
917,steam,GPT3.5,GPT4,2.0
918,steam,GPT3.5,GPT4,2.0
919,steam,GPT3.5,GPT4,2.0
920,steam,GPT3.5,GPT4,2.0
921,steam,GPT3.5,GPT4,2.0
922,steam,GPT3.5,GPT4,2.0
923,steam,GPT3.5,GPT4,2.0
924,steam,GPT3.5,GPT4,2.0
925,steam,GPT3.5,GPT4,2.0
926,steam,GPT3.5,GPT4,2.0
927,steam,GPT3.5,GPT4,2.0
928,steam,GPT3.5,GPT4,2.0
929,steam,GPT3.5,GPT4,2.0
930,steam,GPT3.5,GPT4,2.0
931,steam,GPT3.5,GPT4,2.0
932,steam,GPT3.5,GPT4,2.0
933,steam,GPT3.5,GPT4,2.0
934,steam,GPT3.5,GPT4,2.0
935,steam,GPT3.5,GPT4,2.0
936,steam,GPT3.5,GPT4,2.0
937,steam,GPT3.5,GPT4,2.0
938,steam,GPT3.5,GPT4,2.0
939,steam,GPT3.5,GPT4,2.0
940,steam,GPT3.5,GPT4,2.0
941,steam,GPT3.5,GPT4,2.0
942,steam,GPT3.5,GPT4,2.0
943,steam,GPT3.5,GPT4,2.0
944,steam,GPT3.5,GPT4,2.0
945,steam,GPT3.5,GPT4,2.0
946,steam,GPT3.5,GPT4,2.0
947,steam,GPT3.5,GPT4,2.0
948,steam,GPT3.5,GPT4,2.0
949,steam,GPT3.5,GPT4,2.0
950,steam,GPT3.5,GPT4,2.0
951,steam,GPT3.5,GPT4,2.0
952,steam,GPT3.5,GPT4,2.0
953,steam,GPT3.5,GPT4,2.0
954,steam,GPT3.5,GPT4,2.0
955,steam,GPT3.5,GPT4,2.0
956,steam,GPT3.5,GPT4,2.0
957,steam,GPT3.5,GPT4,2.0
958,steam,GPT3.5,GPT4,2.0
959,steam,GPT3.5,GPT4,2.0
960,steam,GPT3.5,GPT4,2.0
961,steam,GPT3.5,GPT4,2.0
962,steam,GPT3.5,GPT4,2.0
963,steam,GPT3.5,GPT4,2.0
964,steam,GPT3.5,GPT4,2.0
965,steam,GPT3.5,GPT4,2.0
966,steam,GPT3.5,GPT4,2.0
967,steam,GPT3.5,GPT4,2.0
968,steam,GPT3.5,GPT4,2.0
969,steam,GPT3.5,GPT4,2.0
970,steam,GPT3.5,GPT4,2.0
971,steam,GPT3.5,GPT4,2.0
972,steam,GPT3.5,GPT4,2.0
973,steam,GPT3.5,GPT4,2.0
974,steam,GPT3.5,GPT4,2.0
975,steam,GPT3.5,GPT4,2.0
976,steam,GPT3.5,GPT4,2.0
977,steam,GPT3.5,GPT4,2.0
978,steam,GPT3.5,GPT4,2.0
979,steam,GPT3.5,GPT4,2.0
980,steam,GPT3.5,GPT4,2.0
981,steam,GPT3.5,GPT4,2.0
982,steam,GPT3.5,GPT4,2.0
983,steam,GPT3.5,GPT4,2.0
984,steam,GPT3.5,GPT4,2.0
985,steam,GPT3.5,GPT4,2.0
986,steam,GPT3.5,GPT4,2.0
987,steam,GPT3.5,GPT4,2.0
988,steam,GPT3.5,GPT4,2.0
989,steam,GPT3.5,GPT4,2.0
990,steam,GPT3.5,GPT4,2.0
991,steam,GPT3.5,GPT4,2.0
992,steam,GPT3.5,GPT4,2.0
993,steam,GPT3.5,GPT4,2.0
994,steam,GPT3.5,GPT4,2.0
995,steam,GPT3.5,GPT4,2.0
996,steam,GPT3.5,GPT4,2.0
997,steam,GPT3.5,GPT4,2.0
998,steam,GPT3.5,GPT4,2.0
999,steam,GPT3.5,GPT4,2.0
0,steam,GPT3.5,LLaMA2-SFT,2.0
1,steam,GPT3.5,LLaMA2-SFT,2.0
2,steam,GPT3.5,LLaMA2-SFT,2.0
3,steam,GPT3.5,LLaMA2-SFT,2.0
4,steam,GPT3.5,LLaMA2-SFT,2.0
5,steam,GPT3.5,LLaMA2-SFT,2.0
6,steam,GPT3.5,LLaMA2-SFT,2.0
7,steam,GPT3.5,LLaMA2-SFT,2.0
8,steam,GPT3.5,LLaMA2-SFT,2.0
9,steam,GPT3.5,LLaMA2-SFT,2.0
10,steam,GPT3.5,LLaMA2-SFT,2.0
11,steam,GPT3.5,LLaMA2-SFT,2.0
12,steam,GPT3.5,LLaMA2-SFT,2.0
13,steam,GPT3.5,LLaMA2-SFT,2.0
14,steam,GPT3.5,LLaMA2-SFT,2.0
15,steam,GPT3.5,LLaMA2-SFT,2.0
16,steam,GPT3.5,LLaMA2-SFT,2.0
17,steam,GPT3.5,LLaMA2-SFT,2.0
18,steam,GPT3.5,LLaMA2-SFT,2.0
19,steam,GPT3.5,LLaMA2-SFT,2.0
20,steam,GPT3.5,LLaMA2-SFT,2.0
21,steam,GPT3.5,LLaMA2-SFT,2.0
22,steam,GPT3.5,LLaMA2-SFT,2.0
23,steam,GPT3.5,LLaMA2-SFT,2.0
24,steam,GPT3.5,LLaMA2-SFT,2.0
25,steam,GPT3.5,LLaMA2-SFT,2.0
26,steam,GPT3.5,LLaMA2-SFT,2.0
27,steam,GPT3.5,LLaMA2-SFT,2.0
28,steam,GPT3.5,LLaMA2-SFT,2.0
29,steam,GPT3.5,LLaMA2-SFT,2.0
30,steam,GPT3.5,LLaMA2-SFT,2.0
31,steam,GPT3.5,LLaMA2-SFT,2.0
32,steam,GPT3.5,LLaMA2-SFT,2.0
33,steam,GPT3.5,LLaMA2-SFT,2.0
34,steam,GPT3.5,LLaMA2-SFT,2.0
35,steam,GPT3.5,LLaMA2-SFT,2.0
36,steam,GPT3.5,LLaMA2-SFT,2.0
37,steam,GPT3.5,LLaMA2-SFT,2.0
38,steam,GPT3.5,LLaMA2-SFT,2.0
39,steam,GPT3.5,LLaMA2-SFT,2.0
40,steam,GPT3.5,LLaMA2-SFT,2.0
41,steam,GPT3.5,LLaMA2-SFT,2.0
42,steam,GPT3.5,LLaMA2-SFT,2.0
43,steam,GPT3.5,LLaMA2-SFT,2.0
44,steam,GPT3.5,LLaMA2-SFT,2.0
45,steam,GPT3.5,LLaMA2-SFT,2.0
46,steam,GPT3.5,LLaMA2-SFT,2.0
47,steam,GPT3.5,LLaMA2-SFT,2.0
48,steam,GPT3.5,LLaMA2-SFT,2.0
49,steam,GPT3.5,LLaMA2-SFT,2.0
50,steam,GPT3.5,LLaMA2-SFT,2.0
51,steam,GPT3.5,LLaMA2-SFT,2.0
52,steam,GPT3.5,LLaMA2-SFT,2.0
53,steam,GPT3.5,LLaMA2-SFT,2.0
54,steam,GPT3.5,LLaMA2-SFT,2.0
55,steam,GPT3.5,LLaMA2-SFT,2.0
56,steam,GPT3.5,LLaMA2-SFT,2.0
57,steam,GPT3.5,LLaMA2-SFT,2.0
58,steam,GPT3.5,LLaMA2-SFT,2.0
59,steam,GPT3.5,LLaMA2-SFT,2.0
60,steam,GPT3.5,LLaMA2-SFT,2.0
61,steam,GPT3.5,LLaMA2-SFT,2.0
62,steam,GPT3.5,LLaMA2-SFT,2.0
63,steam,GPT3.5,LLaMA2-SFT,2.0
64,steam,GPT3.5,LLaMA2-SFT,2.0
65,steam,GPT3.5,LLaMA2-SFT,2.0
66,steam,GPT3.5,LLaMA2-SFT,2.0
67,steam,GPT3.5,LLaMA2-SFT,2.0
68,steam,GPT3.5,LLaMA2-SFT,2.0
69,steam,GPT3.5,LLaMA2-SFT,2.0
70,steam,GPT3.5,LLaMA2-SFT,2.0
71,steam,GPT3.5,LLaMA2-SFT,2.0
72,steam,GPT3.5,LLaMA2-SFT,2.0
73,steam,GPT3.5,LLaMA2-SFT,2.0
74,steam,GPT3.5,LLaMA2-SFT,2.0
75,steam,GPT3.5,LLaMA2-SFT,2.0
76,steam,GPT3.5,LLaMA2-SFT,2.0
77,steam,GPT3.5,LLaMA2-SFT,2.0
78,steam,GPT3.5,LLaMA2-SFT,2.0
79,steam,GPT3.5,LLaMA2-SFT,2.0
80,steam,GPT3.5,LLaMA2-SFT,2.0
81,steam,GPT3.5,LLaMA2-SFT,2.0
82,steam,GPT3.5,LLaMA2-SFT,2.0
83,steam,GPT3.5,LLaMA2-SFT,2.0
84,steam,GPT3.5,LLaMA2-SFT,2.0
85,steam,GPT3.5,LLaMA2-SFT,2.0
86,steam,GPT3.5,LLaMA2-SFT,2.0
87,steam,GPT3.5,LLaMA2-SFT,2.0
88,steam,GPT3.5,LLaMA2-SFT,2.0
89,steam,GPT3.5,LLaMA2-SFT,2.0
90,steam,GPT3.5,LLaMA2-SFT,2.0
91,steam,GPT3.5,LLaMA2-SFT,2.0
92,steam,GPT3.5,LLaMA2-SFT,2.0
93,steam,GPT3.5,LLaMA2-SFT,2.0
94,steam,GPT3.5,LLaMA2-SFT,2.0
95,steam,GPT3.5,LLaMA2-SFT,2.0
96,steam,GPT3.5,LLaMA2-SFT,2.0
97,steam,GPT3.5,LLaMA2-SFT,2.0
98,steam,GPT3.5,LLaMA2-SFT,2.0
99,steam,GPT3.5,LLaMA2-SFT,2.0
100,steam,GPT3.5,LLaMA2-SFT,2.0
101,steam,GPT3.5,LLaMA2-SFT,2.0
102,steam,GPT3.5,LLaMA2-SFT,2.0
103,steam,GPT3.5,LLaMA2-SFT,2.0
104,steam,GPT3.5,LLaMA2-SFT,2.0
105,steam,GPT3.5,LLaMA2-SFT,2.0
106,steam,GPT3.5,LLaMA2-SFT,2.0
107,steam,GPT3.5,LLaMA2-SFT,2.0
108,steam,GPT3.5,LLaMA2-SFT,2.0
109,steam,GPT3.5,LLaMA2-SFT,2.0
110,steam,GPT3.5,LLaMA2-SFT,2.0
111,steam,GPT3.5,LLaMA2-SFT,2.0
112,steam,GPT3.5,LLaMA2-SFT,2.0
113,steam,GPT3.5,LLaMA2-SFT,2.0
114,steam,GPT3.5,LLaMA2-SFT,2.0
115,steam,GPT3.5,LLaMA2-SFT,2.0
116,steam,GPT3.5,LLaMA2-SFT,2.0
117,steam,GPT3.5,LLaMA2-SFT,2.0
118,steam,GPT3.5,LLaMA2-SFT,2.0
119,steam,GPT3.5,LLaMA2-SFT,2.0
120,steam,GPT3.5,LLaMA2-SFT,2.0
121,steam,GPT3.5,LLaMA2-SFT,2.0
122,steam,GPT3.5,LLaMA2-SFT,2.0
123,steam,GPT3.5,LLaMA2-SFT,2.0
124,steam,GPT3.5,LLaMA2-SFT,2.0
125,steam,GPT3.5,LLaMA2-SFT,2.0
126,steam,GPT3.5,LLaMA2-SFT,2.0
127,steam,GPT3.5,LLaMA2-SFT,2.0
128,steam,GPT3.5,LLaMA2-SFT,2.0
129,steam,GPT3.5,LLaMA2-SFT,2.0
130,steam,GPT3.5,LLaMA2-SFT,2.0
131,steam,GPT3.5,LLaMA2-SFT,2.0
132,steam,GPT3.5,LLaMA2-SFT,2.0
133,steam,GPT3.5,LLaMA2-SFT,2.0
134,steam,GPT3.5,LLaMA2-SFT,2.0
135,steam,GPT3.5,LLaMA2-SFT,2.0
136,steam,GPT3.5,LLaMA2-SFT,2.0
137,steam,GPT3.5,LLaMA2-SFT,2.0
138,steam,GPT3.5,LLaMA2-SFT,2.0
139,steam,GPT3.5,LLaMA2-SFT,2.0
140,steam,GPT3.5,LLaMA2-SFT,2.0
141,steam,GPT3.5,LLaMA2-SFT,2.0
142,steam,GPT3.5,LLaMA2-SFT,2.0
143,steam,GPT3.5,LLaMA2-SFT,2.0
144,steam,GPT3.5,LLaMA2-SFT,2.0
145,steam,GPT3.5,LLaMA2-SFT,2.0
146,steam,GPT3.5,LLaMA2-SFT,2.0
147,steam,GPT3.5,LLaMA2-SFT,2.0
148,steam,GPT3.5,LLaMA2-SFT,2.0
149,steam,GPT3.5,LLaMA2-SFT,2.0
150,steam,GPT3.5,LLaMA2-SFT,2.0
151,steam,GPT3.5,LLaMA2-SFT,2.0
152,steam,GPT3.5,LLaMA2-SFT,2.0
153,steam,GPT3.5,LLaMA2-SFT,2.0
154,steam,GPT3.5,LLaMA2-SFT,2.0
155,steam,GPT3.5,LLaMA2-SFT,2.0
156,steam,GPT3.5,LLaMA2-SFT,2.0
157,steam,GPT3.5,LLaMA2-SFT,2.0
158,steam,GPT3.5,LLaMA2-SFT,2.0
159,steam,GPT3.5,LLaMA2-SFT,2.0
160,steam,GPT3.5,LLaMA2-SFT,2.0
161,steam,GPT3.5,LLaMA2-SFT,2.0
162,steam,GPT3.5,LLaMA2-SFT,2.0
163,steam,GPT3.5,LLaMA2-SFT,2.0
164,steam,GPT3.5,LLaMA2-SFT,2.0
